time,vehicle x-position,vehicle y-position,vehicle z-position,velocity (m/s),revolutions per minute,roll (radians),pitch (radians),yaw (radians),water temperature (Celsius),velocity (m/s),rotation of the steering wheel,throttle,brake,clutch,airspeed,airflow speed,altitude,reverse,throttle,
0.0090000005438924,905.96948376778,-334.58904633741,41.301346850414,6.7796153684562,2776.2426646311,-0.0056855846196413,0.047530241310596,-0.062472242861986,81.372690889901,6.7796153684562,2.0978010760542,0.95986547995125,0,0,6.6106822407571,6.4924415333353,41.294879256795,0,0.95986547995125,
5.0255002863705,902.34181147942,-422.3990581492,43.851272479013,26.299506808278,4382.2539713518,0.017381193116307,0.00086445361375809,-0.036922067403793,90.835675299678,26.299506808278,-0.30428929179646,0.5,0,0,26.206628410774,26.138690004579,43.85878872944,0,0.5,
10.042000578716,902.53628064878,-579.42949321307,40.345409543253,33.064806445259,5221.3768554023,0.031128507107496,-0.058875136077404,-0.22114460170269,90.80475030737,33.064806445259,-52.240617461741,0.011170162294027,0,0,33.085127481627,33.110003053603,40.402570487198,0,0.011170162294027,
15.054500944912,886.72505855663,-620.78083240791,40.667562733917,0.076873148613389,727.10309739503,-0.00011350028216839,-0.0097793769091368,-2.0013847351074,89.996739636447,0.076873148613389,-377.99547372609,0,0.3,0,0.070351495504417,0.010021501068368,40.667738752199,0,0,
20.096501269378,886.72423310372,-620.78010244359,40.665582919046,0.071873346931001,728.84696832046,-0.0035476125776768,-0.010416490957141,-2.0005104541779,90.015018198076,0.071873346931001,-377.97149296767,0,0.3,0,0.079007174208874,0.0020131927787022,40.665498059093,0,0,
25.145501338877,886.72426372095,-620.77998481474,40.665342639713,0.10468273248714,732.06819428907,-0.0031802449375391,-0.010615065693855,-2.000545501709,90.058994382331,0.10468273248714,-377.93830506037,0,0.3,0,0.097776756423795,0.0025791635459765,40.665325146855,0,0,
30.202001393773,886.72397843218,-620.77962196352,40.664648600237,0.094921881866473,725.58613101041,-0.0037759188562632,-0.011109742335975,-2.0004789829254,90.105442638278,0.094921881866473,-377.81220540173,0,0.3,0,0.10422308333824,0.0030921550987807,40.664849741225,0,0,
35.251501434483,886.72391063808,-620.77976172532,40.66500186357,0.1203404064099,719.21600595058,-0.0041179694235325,-0.010603015311062,-2.0003702640533,90.152655346689,0.1203404064099,-377.7853704334,0,0.3,0,0.12063842141944,0.0031094389343655,40.664876802423,0,0,
40.307501488365,886.72368679218,-620.77947262626,40.664754790683,0.12816983737298,728.87266154482,-0.0050088576972485,-0.010566259734333,-2.0004405975342,90.2038354399,0.12816983737298,-377.730270641,0,0.3,0,0.1272364496571,0.0030795381887672,40.664772379478,0,0,
45.368001551367,886.72348008192,-620.77899016361,40.664229831033,0.14275354132925,719.11443887582,-0.0046798251569271,-0.011073661036789,-2.0005207061768,90.253793520008,0.14275354132925,-377.67107222601,0,0.3,0,0.13083389214002,0.0024167501918997,40.66419755472,0,0,
50.404001631774,886.72393699429,-620.77945136163,40.663935676397,0.12404530258036,732.11800110144,-0.0046929456293583,-0.011050187051296,-2.0005378723145,90.305075697794,0.12404530258036,-377.70209732742,0,0.3,0,0.12804640614312,0.0036082647638695,40.663777606863,0,0,
55.466501698829,886.72337101202,-620.77896640246,40.664202320211,0.118836707452,722.77419864706,-0.005107544362545,-0.010952778160572,-2.0004155635834,90.357782164713,0.118836707452,-377.67808022082,0,0.3,0,0.12969046549664,0.0045414349863691,40.663960412898,0,0,
60.523501754738,886.7235305155,-620.77893151105,40.663666032836,0.11769208533489,732.01741714773,-0.0054002497345209,-0.011269248090684,-2.0004832744598,90.410966960526,0.11769208533489,-377.62180196047,0,0.3,0,0.12115427001903,0.002573596598474,40.663528581216,0,0,
65.536001870409,886.72358290014,-620.77880480942,40.6634352609,0.10003842444613,723.5026157356,-0.0043898653239012,-0.011734974570572,-2.0006473064423,90.465844652877,0.10003842444613,-377.58785596261,0,0.3,0,0.11995668396869,0.0033982546333212,40.663518365878,0,0,